Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781543638,10,,Aggregated,1834.500000,0.000000,8,9,16,19,22,24,28,33,46,150,250,48755,0,8,10.88955775203319,1.5846000023884699,248.36440000217408,504.7401087067993
1781543639,10,,Aggregated,1837.900000,0.000000,8,9,16,19,22,24,28,33,46,140,250,50661,0,8,10.854157158372319,1.5846000023884699,248.36440000217408,504.74959041471743
1781543640,10,,Aggregated,1840.200000,0.000000,8,9,16,19,22,24,28,33,46,140,250,52452,0,8,10.847252219178523,1.5846000023884699,248.36440000217408,504.72020132692745
1781543641,10,,Aggregated,1850.400000,0.000000,8,9,16,19,22,24,28,33,46,140,250,54249,0,8,10.840555031434262,1.5846000023884699,248.36440000217408,504.7469262106214
1781543642,10,,Aggregated,1837.500000,0.000000,8,9,16,19,22,24,28,32,46,140,250,56078,0,8,10.824899195770099,1.5846000023884699,248.36440000217408,504.76067263454473
1781543643,10,,Aggregated,1825.100000,0.000000,8,9,16,19,22,24,28,32,46,140,250,57922,0,8,10.80919854287382,1.5846000023884699,248.36440000217408,504.7284624149719
1781543644,10,,Aggregated,1824.200000,0.000000,8,9,16,19,22,24,28,32,46,140,250,59671,0,8,10.812211794678934,1.5846000023884699,248.36440000217408,504.726450034355
1781543645,10,,Aggregated,1825.900000,0.000000,8,9,16,19,22,24,28,32,45,120,250,61479,0,8,10.8017355568614,1.5846000023884699,248.36440000217408,504.73978106345254
1781543646,10,,Aggregated,1814.400000,0.000000,8,9,16,19,22,24,27,32,45,120,250,63246,0,8,10.799136048132265,1.5846000023884699,248.36440000217408,504.7448692407425
1781543647,10,,Aggregated,1822.400000,0.000000,8,9,16,19,22,24,27,32,46,120,250,65064,0,8,10.791513849440134,1.5846000023884699,248.36440000217408,504.7521056190827
1781543648,10,,Aggregated,1815.000000,0.000000,8,9,16,19,22,24,27,32,46,120,250,66870,0,8,10.784029524450721,1.5846000023884699,248.36440000217408,504.74514730073275
1781543649,10,,Aggregated,1802.900000,0.000000,8,9,16,19,22,24,27,31,46,120,250,68723,0,8,10.76923705600585,1.5846000023884699,248.36440000217408,504.7542889571177
1781543650,10,,Aggregated,1802.900000,0.000000,8,9,16,19,22,24,27,31,45,110,250,70558,0,8,10.758028563731218,1.5846000023884699,248.36440000217408,504.7323195101902
1781543651,10,,Aggregated,1797.500000,0.000000,8,9,16,19,22,24,27,31,45,110,250,72378,0,8,10.748827967057023,1.5846000023884699,248.36440000217408,504.7327640995883
1781543652,10,,Aggregated,1804.600000,0.000000,8,9,16,19,22,24,27,31,45,110,250,74194,0,8,10.739846220715117,1.5846000023884699,248.36440000217408,504.74562633097014
